10041,fall,2006,MB607,87
10041,spring,2006,MB608,85
10041,summer,2007,MB606,69
10041,winter,2007,MB601,83
10041,spring,2007,MB604,88
10041,fall,2007,MB603,82
10041,winter,2006,MB605,80
10041,summer,2006,MB602,76
10042,summer,2007,MB602,68
10042,winter,2006,MB608,69
10042,fall,2006,MB604,90
10042,fall,2006,MB605,89
10042,spring,2007,MB607,78
10042,summer,2007,MB603,81
10042,winter,2006,MB601,69
10042,spring,2007,MB606,80
10043,summer,2006,MB607,75
10043,spring,2005,MB606,90
10043,winter,2006,MB603,74
10043,winter,2005,MB601,83
10043,fall,2006,MB604,75
10043,fall,2005,MB608,81
10043,summer,2005,MB602,81
10043,spring,2006,MB605,85
10044,summer,2004,MB606,91
10044,spring,2004,MB608,68
10044,winter,2004,MB604,83
10044,fall,2005,MB607,80
10044,fall,2004,MB601,70
10044,spring,2005,MB603,77
10044,winter,2004,MB605,90
10044,summer,2004,MB602,85
10045,spring,2000,MB601,77
10045,fall,2001,MB604,83
10045,winter,2001,MB606,83
10045,winter,2001,MB602,78
10045,spring,2000,MB605,70
10045,summer,2000,MB608,69
10045,summer,2000,MB603,90
10045,fall,2000,MB607,81
10046,summer,2002,MB606,85
10046,fall,2002,MB604,76
10046,fall,2001,MB603,75
10046,summer,2001,MB608,73
10046,spring,2001,MB601,91
10046,spring,2002,MB605,90
10046,winter,2001,MB607,80
10046,winter,2001,MB602,74
10047,winter,1999,MB601,79
10047,summer,1999,MB605,82
10047,summer,1999,MB603,73
10047,spring,1998,MB607,69
10047,winter,1998,MB608,83
10047,spring,1999,MB602,89
10047,fall,1999,MB604,71
10047,fall,1999,MB606,77
10048,winter,2004,MB603,86
10048,winter,2003,MB607,89
10048,spring,2003,MB605,91
10048,summer,2003,MB601,79
10048,spring,2003,MB602,80
10048,fall,2004,MB604,90
10048,fall,2003,MB606,89
10048,summer,2004,MB608,81
10049,spring,1999,MB605,72
10049,summer,1999,MB607,72
10049,winter,2000,MB601,77
10049,spring,1999,MB606,77
10049,summer,1999,MB603,90
10049,winter,1999,MB608,81
10049,fall,1999,MB602,81
10049,fall,2000,MB604,81
10050,fall,2003,MB606,79
10050,winter,2004,MB604,88
10050,summer,2004,MB608,78
10050,winter,2004,MB603,82
10050,fall,2003,MB605,76
10050,spring,2004,MB607,67
10050,spring,2004,MB601,70
10050,summer,2004,MB602,86
10051,summer,2000,MB607,83
10051,winter,1999,MB602,91
10051,summer,2000,MB605,69
10051,spring,2000,MB606,84
10051,winter,2000,MB601,86
10051,fall,1999,MB604,77
10051,spring,2000,MB603,85
10051,fall,1999,MB608,76
10052,spring,2007,MB608,79
10052,winter,2007,MB606,75
10052,summer,2006,MB602,77
10052,fall,2007,MB605,88
10052,fall,2007,MB603,75
10052,spring,2006,MB604,81
10052,summer,2007,MB607,78
10052,winter,2007,MB601,73
10053,fall,1999,MB601,70
10053,fall,1998,MB603,83
10053,winter,1999,MB605,71
10053,summer,1999,MB606,91
10053,spring,1999,MB607,80
10053,summer,1998,MB602,69
10053,spring,1998,MB608,69
10053,winter,1998,MB604,91
10054,winter,2001,MB608,78
10054,fall,2000,MB602,80
10054,spring,2001,MB605,86
10054,summer,2001,MB606,87
10054,winter,2000,MB603,88
10054,summer,2000,MB601,78
10054,fall,2001,MB607,82
10054,spring,2001,MB604,67
10055,winter,2005,MB606,69
10055,summer,2004,MB608,80
10055,spring,2005,MB601,91
10055,spring,2005,MB603,80
10055,winter,2005,MB604,83
10055,fall,2005,MB607,88
10055,fall,2004,MB605,74
10055,summer,2004,MB602,87
10056,spring,2001,MB606,76
10056,fall,2000,MB605,84
10056,summer,2001,MB604,74
10056,spring,2001,MB603,80
10056,fall,2001,MB608,67
10056,winter,2001,MB602,68
10056,summer,2001,MB607,76
10056,winter,2000,MB601,70
10057,spring,2000,MB601,84
10057,spring,2000,MB604,72
10057,winter,2001,MB602,79
10057,fall,2001,MB607,83
10057,summer,2001,MB605,89
10057,winter,2001,MB603,73
10057,fall,2000,MB608,73
10057,summer,2001,MB606,69
10058,summer,2005,MB605,69
10058,winter,2006,MB604,77
10058,spring,2006,MB607,78
10058,spring,2005,MB603,83
10058,winter,2005,MB606,75
10058,fall,2006,MB601,78
10058,fall,2005,MB602,74
10058,summer,2005,MB608,79
10059,spring,1998,MB603,76
10059,fall,1999,MB601,88
10059,winter,1998,MB606,87
10059,winter,1998,MB605,78
10059,summer,1999,MB608,73
10059,summer,1999,MB604,84
10059,fall,1998,MB607,74
10059,spring,1998,MB602,82
10060,winter,2003,MB606,76
10060,spring,2004,MB608,86
10060,spring,2003,MB607,79
10060,summer,2003,MB604,75
10060,fall,2004,MB603,82
10060,summer,2004,MB601,90
10060,winter,2003,MB602,67
10060,fall,2003,MB605,82
10061,spring,1999,MB605,76
10061,summer,2000,MB603,68
10061,winter,2000,MB602,83
10061,fall,2000,MB601,89
10061,fall,1999,MB604,78
10061,spring,2000,MB607,89
10061,winter,2000,MB608,91
10061,summer,2000,MB606,83
10062,spring,2002,MB605,77
10062,summer,2001,MB607,71
10062,spring,2002,MB606,77
10062,winter,2001,MB608,70
10062,fall,2002,MB601,81
10062,summer,2001,MB602,91
10062,winter,2001,MB603,78
10062,fall,2001,MB604,88
10063,spring,2003,MB604,90
10063,summer,2003,MB605,75
10063,fall,2003,MB606,84
10063,summer,2004,MB608,83
10063,spring,2004,MB601,85
10063,winter,2004,MB603,73
10063,fall,2004,MB607,72
10063,winter,2003,MB602,83
10064,winter,1999,MB608,87
10064,summer,1998,MB603,87
10064,spring,1998,MB606,74
10064,summer,1998,MB607,89
10064,spring,1998,MB604,69
10064,fall,1999,MB601,76
10064,fall,1999,MB602,87
10064,winter,1999,MB605,89
10065,winter,2001,MB603,69
10065,winter,2000,MB608,70
10065,fall,2000,MB606,83
10065,spring,2000,MB602,88
10065,spring,2000,MB607,67
10065,fall,2001,MB605,90
10065,summer,2000,MB601,73
10065,summer,2000,MB604,72
10066,winter,2003,MB606,87
10066,fall,2003,MB604,69
10066,summer,2003,MB603,87
10066,spring,2004,MB601,84
10066,fall,2003,MB602,67
10066,summer,2004,MB605,76
10066,winter,2003,MB607,87
10066,spring,2003,MB608,88
10067,fall,2003,MB606,75
10067,summer,2004,MB607,80
10067,spring,2004,MB603,83
10067,winter,2004,MB605,75
10067,winter,2003,MB602,86
10067,summer,2003,MB608,79
10067,fall,2003,MB601,88
10067,spring,2004,MB604,80
10068,spring,2004,MB603,75
10068,winter,2004,MB604,83
10068,spring,2003,MB601,83
10068,summer,2003,MB608,79
10068,summer,2003,MB605,83
10068,fall,2004,MB607,74
10068,winter,2003,MB606,86
10068,fall,2003,MB602,89
10069,summer,2005,MB607,86
10069,winter,2005,MB606,87
10069,spring,2004,MB608,72
10069,fall,2005,MB605,77
10069,spring,2005,MB602,84
10069,summer,2004,MB603,67
10069,winter,2005,MB601,87
10069,fall,2005,MB604,85
10070,spring,2003,MB605,76
10070,winter,2003,MB603,67
10070,summer,2003,MB606,71
10070,summer,2003,MB607,83
10070,winter,2002,MB604,70
10070,spring,2002,MB602,91
10070,fall,2003,MB608,91
10070,fall,2003,MB601,79
10071,spring,2001,MB608,88
10071,winter,2000,MB602,88
10071,winter,2000,MB603,69
10071,summer,2001,MB605,82
10071,fall,2001,MB601,69
10071,spring,2000,MB606,72
10071,fall,2000,MB604,70
10071,summer,2000,MB607,87
10072,spring,2000,MB601,71
10072,spring,2000,MB602,87
10072,summer,2001,MB607,74
10072,winter,2001,MB605,86
10072,fall,2000,MB606,73
10072,fall,2000,MB603,75
10072,summer,2000,MB608,81
10072,winter,2001,MB604,67
10073,fall,2007,MB604,84
10073,fall,2007,MB608,76
10073,spring,2006,MB606,80
10073,winter,2007,MB601,78
10073,spring,2006,MB605,91
10073,summer,2007,MB603,77
10073,winter,2007,MB607,87
10073,summer,2006,MB602,80
10074,spring,2004,MB604,90
10074,fall,2004,MB606,67
10074,spring,2005,MB601,72
10074,fall,2004,MB602,67
10074,summer,2005,MB608,70
10074,winter,2005,MB603,71
10074,summer,2005,MB607,80
10074,winter,2005,MB605,79
10075,spring,1999,MB602,69
10075,spring,1999,MB603,88
10075,winter,1998,MB608,70
10075,fall,1999,MB601,73
10075,summer,1999,MB606,81
10075,summer,1999,MB605,84
10075,winter,1998,MB607,89
10075,fall,1998,MB604,71
10076,fall,2005,MB602,81
10076,winter,2005,MB606,90
10076,winter,2006,MB603,70
10076,spring,2006,MB607,84
10076,summer,2005,MB605,89
10076,fall,2006,MB604,80
10076,spring,2006,MB601,87
10076,summer,2006,MB608,70
10077,summer,2003,MB607,82
10077,summer,2003,MB602,90
10077,fall,2003,MB608,67
10077,winter,2003,MB604,83
10077,winter,2002,MB606,68
10077,spring,2002,MB605,77
10077,spring,2003,MB603,77
10077,fall,2002,MB601,85
10078,fall,2002,MB607,87
10078,spring,2002,MB605,74
10078,winter,2003,MB604,77
10078,summer,2003,MB602,81
10078,summer,2002,MB601,91
10078,spring,2003,MB606,79
10078,winter,2003,MB608,81
10078,fall,2002,MB603,71
10079,fall,2000,MB605,75
10079,summer,2000,MB608,79
10079,spring,2000,MB602,69
10079,fall,2000,MB604,82
10079,winter,2000,MB606,72
10079,winter,2000,MB607,74
10079,summer,2000,MB601,76
10079,spring,2000,MB603,79
10080,summer,1999,MB606,71
10080,fall,1998,MB607,90
10080,fall,1998,MB604,91
10080,spring,1998,MB603,72
10080,winter,1999,MB602,70
10080,winter,1998,MB608,71
10080,spring,1999,MB605,80
10080,summer,1999,MB601,69
10081,winter,2002,MB604,73
10081,fall,2002,MB602,90
10081,winter,2003,MB606,68
10081,summer,2002,MB607,69
10081,spring,2003,MB608,83
10081,spring,2003,MB601,91
10081,fall,2002,MB605,67
10081,summer,2002,MB603,69
10082,winter,2000,MB605,72
10082,spring,2000,MB608,91
10082,summer,2000,MB603,89
10082,fall,2000,MB607,84
10082,fall,1999,MB606,72
10082,spring,2000,MB601,68
10082,summer,2000,MB602,75
10082,winter,1999,MB604,79
10083,fall,2006,MB606,77
10083,summer,2005,MB601,85
10083,spring,2005,MB602,90
10083,fall,2005,MB607,88
10083,spring,2005,MB604,85
10083,winter,2006,MB608,88
10083,winter,2006,MB605,89
10083,summer,2005,MB603,82
10084,summer,2006,MB607,80
10084,spring,2007,MB604,83
10084,fall,2006,MB608,81
10084,spring,2006,MB603,88
10084,winter,2007,MB602,91
10084,summer,2006,MB606,81
10084,fall,2007,MB605,83
10084,winter,2007,MB601,89
10085,fall,1998,MB608,69
10085,summer,1998,MB601,86
10085,fall,1998,MB607,84
10085,spring,1999,MB605,72
10085,spring,1999,MB603,88
10085,summer,1998,MB602,69
10085,winter,1998,MB604,72
10085,winter,1998,MB606,87
10086,winter,2002,MB604,85
10086,fall,2002,MB603,74
10086,summer,2001,MB608,87
10086,spring,2001,MB607,71
10086,summer,2002,MB605,81
10086,fall,2001,MB601,82
10086,winter,2001,MB606,67
10086,spring,2002,MB602,77
10087,summer,1998,MB605,81
10087,spring,1998,MB601,73
10087,winter,1998,MB602,67
10087,spring,1999,MB604,72
10087,fall,1998,MB603,88
10087,fall,1998,MB608,91
10087,winter,1999,MB606,81
10087,summer,1998,MB607,72
10088,winter,1999,MB605,90
10088,spring,1999,MB601,72
10088,fall,2000,MB604,86
10088,summer,1999,MB606,68
10088,winter,1999,MB602,87
10088,fall,1999,MB608,77
10088,summer,2000,MB607,68
10088,spring,1999,MB603,81
10089,fall,2000,MB601,75
10089,winter,2001,MB607,69
10089,spring,2000,MB608,75
10089,summer,2001,MB606,89
10089,summer,2000,MB604,76
10089,spring,2000,MB603,67
10089,winter,2000,MB605,83
10089,fall,2000,MB602,87
10090,spring,1998,MB601,87
10090,spring,1998,MB603,74
10090,summer,1998,MB602,87
10090,fall,1998,MB606,86
10090,summer,1999,MB604,75
10090,fall,1999,MB608,79
10090,winter,1998,MB607,78
10090,winter,1998,MB605,82
10091,fall,2001,MB604,84
10091,summer,2002,MB605,77
10091,winter,2001,MB608,67
10091,winter,2002,MB602,78
10091,fall,2002,MB607,81
10091,spring,2001,MB601,67
10091,spring,2002,MB603,67
10091,summer,2001,MB606,71
10092,summer,2000,MB605,71
10092,winter,1999,MB607,69
10092,spring,1999,MB603,77
10092,fall,2000,MB608,68
10092,spring,1999,MB604,78
10092,fall,2000,MB602,69
10092,winter,1999,MB606,79
10092,summer,1999,MB601,74
10093,summer,2001,MB602,91
10093,summer,2002,MB606,80
10093,winter,2001,MB604,84
10093,spring,2002,MB605,74
10093,winter,2002,MB601,68
10093,fall,2001,MB607,91
10093,spring,2001,MB608,83
10093,fall,2002,MB603,85
10094,winter,2001,MB603,77
10094,winter,2002,MB604,82
10094,spring,2002,MB605,85
10094,summer,2001,MB607,85
10094,fall,2002,MB602,79
10094,summer,2002,MB608,69
10094,fall,2002,MB606,91
10094,spring,2001,MB601,82
10095,spring,1999,MB602,87
10095,summer,1998,MB603,91
10095,winter,1999,MB604,89
10095,spring,1999,MB608,67
10095,summer,1999,MB606,72
10095,winter,1998,MB607,70
10095,fall,1999,MB605,89
10095,fall,1999,MB601,85
10096,summer,2006,MB603,84
10096,spring,2006,MB607,76
10096,fall,2006,MB606,69
10096,winter,2007,MB602,72
10096,fall,2006,MB605,81
10096,summer,2007,MB608,70
10096,spring,2006,MB604,91
10096,winter,2007,MB601,77
10097,winter,2004,MB608,73
10097,spring,2004,MB606,76
10097,fall,2004,MB601,69
10097,spring,2004,MB607,82
10097,summer,2005,MB604,91
10097,fall,2004,MB603,80
10097,summer,2004,MB602,85
10097,winter,2005,MB605,74
10098,winter,2003,MB604,78
10098,summer,2002,MB603,89
10098,fall,2003,MB607,80
10098,summer,2002,MB608,72
10098,spring,2002,MB602,80
10098,fall,2003,MB601,87
10098,spring,2003,MB605,74
10098,winter,2002,MB606,77
10099,summer,2004,MB607,91
10099,spring,2003,MB602,85
10099,winter,2004,MB606,88
10099,summer,2003,MB605,76
10099,fall,2004,MB601,86
10099,winter,2003,MB604,85
10099,spring,2003,MB603,67
10099,fall,2003,MB608,91
10100,spring,2004,MB602,77
10100,spring,2004,MB606,77
10100,winter,2004,MB603,69
10100,winter,2004,MB601,76
10100,fall,2004,MB608,88
10100,summer,2004,MB604,67
10100,fall,2005,MB607,67
10100,summer,2005,MB605,88
10101,winter,2004,MB604,79
10101,fall,2003,MB602,70
10101,spring,2003,MB608,83
10101,summer,2004,MB603,79
10101,spring,2004,MB601,81
10101,winter,2004,MB606,83
10101,fall,2004,MB605,83
10101,summer,2004,MB607,84
10102,fall,2007,MB608,86
10102,spring,2006,MB607,69
10102,fall,2006,MB606,84
10102,summer,2006,MB601,81
10102,winter,2007,MB604,83
10102,summer,2006,MB603,79
10102,spring,2007,MB605,81
10102,winter,2006,MB602,84
10103,spring,2000,MB603,88
10103,summer,2001,MB605,86
10103,winter,2001,MB601,67
10103,fall,2001,MB602,69
10103,fall,2000,MB606,77
10103,summer,2001,MB604,76
10103,winter,2000,MB608,78
10103,spring,2000,MB607,79
10104,fall,1998,MB601,80
10104,fall,1998,MB608,71
10104,spring,1999,MB602,82
10104,spring,1999,MB607,86
10104,summer,1999,MB606,77
10104,winter,1998,MB605,76
10104,winter,1998,MB603,91
10104,summer,1999,MB604,74
10105,fall,2003,MB603,84
10105,spring,2004,MB604,71
10105,winter,2004,MB606,79
10105,summer,2003,MB602,81
10105,summer,2003,MB601,73
10105,spring,2003,MB605,70
10105,winter,2004,MB607,86
10105,fall,2004,MB608,69
10106,spring,2003,MB603,85
10106,summer,2002,MB604,84
10106,spring,2002,MB601,69
10106,fall,2002,MB605,76
10106,fall,2002,MB608,88
10106,winter,2003,MB607,83
10106,winter,2002,MB606,78
10106,summer,2002,MB602,78
10107,spring,2003,MB607,80
10107,winter,2003,MB606,67
10107,spring,2003,MB605,67
10107,summer,2003,MB602,71
10107,winter,2003,MB601,90
10107,fall,2004,MB608,86
10107,summer,2003,MB603,69
10107,fall,2003,MB604,84
10108,summer,2006,MB602,82
10108,fall,2005,MB604,76
10108,spring,2006,MB601,88
10108,fall,2006,MB608,71
10108,spring,2005,MB603,88
10108,winter,2006,MB606,87
10108,winter,2006,MB605,70
10108,summer,2005,MB607,74
10109,winter,2001,MB603,82
10109,winter,2000,MB605,83
10109,fall,2000,MB606,77
10109,summer,2000,MB602,77
10109,summer,2000,MB608,67
10109,spring,2001,MB604,84
10109,spring,2001,MB607,70
10109,fall,2000,MB601,68
10110,fall,2003,MB608,85
10110,winter,2004,MB605,83
10110,fall,2003,MB601,83
10110,summer,2003,MB602,88
10110,summer,2004,MB603,88
10110,spring,2004,MB607,75
10110,winter,2003,MB606,75
10110,spring,2004,MB604,81
10111,winter,2000,MB601,73
10111,spring,2001,MB604,69
10111,summer,2001,MB606,69
10111,winter,2001,MB607,69
10111,fall,2001,MB608,91
10111,summer,2000,MB602,70
10111,fall,2000,MB605,80
10111,spring,2001,MB603,86
10112,spring,2006,MB602,83
10112,winter,2005,MB607,77
10112,winter,2006,MB608,69
10112,spring,2005,MB601,91
10112,fall,2006,MB604,89
10112,summer,2005,MB603,75
10112,fall,2006,MB605,69
10112,summer,2006,MB606,91
10113,winter,1999,MB604,82
10113,spring,2000,MB601,87
10113,summer,1999,MB602,89
10113,fall,1999,MB608,68
10113,fall,1999,MB606,75
10113,spring,1999,MB607,81
10113,summer,2000,MB605,75
10113,winter,2000,MB603,87
10114,fall,1999,MB607,68
10114,winter,1998,MB604,86
10114,winter,1998,MB605,77
10114,fall,1999,MB603,74
10114,summer,1998,MB608,78
10114,summer,1999,MB601,86
10114,spring,1998,MB606,69
10114,spring,1998,MB602,78
10115,spring,1999,MB606,76
10115,spring,1999,MB604,68
10115,summer,1998,MB602,76
10115,winter,1998,MB603,71
10115,winter,1998,MB601,69
10115,summer,1998,MB608,84
10115,fall,1999,MB607,73
10115,fall,1998,MB605,82
10116,fall,2006,MB602,91
10116,spring,2006,MB601,82
10116,summer,2005,MB603,90
10116,spring,2006,MB607,72
10116,winter,2005,MB604,71
10116,winter,2006,MB608,69
10116,fall,2006,MB605,86
10116,summer,2005,MB606,80
10117,summer,2004,MB603,86
10117,spring,2003,MB602,86
10117,fall,2003,MB606,75
10117,summer,2004,MB607,78
10117,fall,2004,MB608,90
